Employee_ID,Employee_Name,Email,Age,Gender,City,Department,Job_Role,Monthly_Income,Years_At_Company,Job_Satisfaction,Work_Life_Balance,Distance_From_Home,Overtime,Promotion_Last_5_Years,Attrition
14172,Nandhini Rawat,nandhini.rawat14172@company.com,25,Male,Mumbai,IT,Manager,102347,22,5,4,37,No,Yes,No
14173,Rakesh Talwar,rakesh.talwar14173@company.com,25,Female,Bangalore,IT,Executive,37690,24,1,4,36,No,No,Yes
14174,Anil Chaudhary,anil.chaudhary14174@company.com,21,Male,Chennai,HR,Consultant,41064,14,3,2,23,No,No,Yes
14175,Ravi Kamble,ravi.kamble14175@company.com,56,Female,Mumbai,IT,Manager,125515,9,2,1,40,No,No,Yes
14176,Madhu Gupta,madhu.gupta14176@company.com,44,Male,Bangalore,HR,Executive,35007,10,4,3,21,No,No,No
14177,Archana Banerjee,archana.banerjee14177@company.com,25,Female,Mumbai,Marketing,Analyst,95064,4,4,1,2,No,No,Yes
14178,Abhishek Soni,abhishek.soni14178@company.com,34,Male,Delhi,HR,Team Lead,158809,23,5,2,9,Yes,No,Yes
14179,Lokesh Joshi,lokesh.joshi14179@company.com,60,Female,Chennai,Marketing,Developer,136604,5,5,5,33,No,No,No
14180,Satish Rastogi,satish.rastogi14180@company.com,60,Male,Mumbai,Sales,Manager,121159,10,1,3,4,No,Yes,Yes
14181,Shalini Solanki,shalini.solanki14181@company.com,59,Male,Chennai,HR,Analyst,158828,25,4,1,38,No,No,Yes
14182,Vamsi Bhardwaj,vamsi.bhardwaj14182@company.com,58,Female,Mumbai,Finance,Team Lead,95525,0,5,2,35,No,No,Yes
14183,Lavanya Tomar,lavanya.tomar14183@company.com,23,Male,Bangalore,Finance,Executive,48584,23,5,4,39,No,No,No
14184,Radhika Shetty,radhika.shetty14184@company.com,27,Male,Bangalore,HR,Consultant,56908,12,4,3,25,No,Yes,No
14185,Varun Banerjee,varun.banerjee14185@company.com,38,Male,Chennai,Sales,Consultant,61442,17,2,2,40,Yes,No,Yes
14186,Amrita Mukherjee,amrita.mukherjee14186@company.com,56,Male,Hyderabad,IT,Analyst,82459,8,3,2,28,No,Yes,Yes
14187,Shiva Nigam,shiva.nigam14187@company.com,32,Female,Bangalore,Sales,Consultant,76659,17,5,1,17,No,No,Yes
14188,Hemanth Arora,hemanth.arora14188@company.com,26,Male,Mumbai,Operations,Developer,125041,9,1,4,10,Yes,No,Yes
14189,Srikanth Vyas,srikanth.vyas14189@company.com,37,Male,Mumbai,Marketing,Manager,26623,19,4,5,39,No,No,No
14190,Ananya Bhardwaj,ananya.bhardwaj14190@company.com,55,Female,Bangalore,Sales,Consultant,147265,2,3,3,16,No,No,No
14191,Madhu Pandey,madhu.pandey14191@company.com,43,Male,Hyderabad,Sales,Analyst,151176,19,3,2,32,No,No,Yes
14192,Lokesh Ghosh,lokesh.ghosh14192@company.com,54,Male,Mumbai,Operations,Consultant,69433,19,3,2,28,Yes,No,Yes
14193,Balaji Rathore,balaji.rathore14193@company.com,27,Female,Chennai,HR,Executive,104314,18,1,2,16,No,Yes,Yes
14194,Akash Mukherjee,akash.mukherjee14194@company.com,43,Male,Bangalore,Sales,Executive,164936,13,5,1,22,Yes,No,Yes
14195,Naveen Varma,naveen.varma14195@company.com,60,Male,Mumbai,Sales,Manager,151214,0,1,5,22,No,No,Yes
14196,Sneha Saxena,sneha.saxena14196@company.com,26,Male,Delhi,IT,Executive,89277,18,2,1,13,Yes,Yes,Yes
14197,Arjun Rastogi,arjun.rastogi14197@company.com,57,Male,Delhi,Finance,Manager,100058,24,4,3,40,No,No,No
14198,Vikram Mishra,vikram.mishra14198@company.com,39,Female,Chennai,HR,Consultant,165710,9,1,3,30,No,No,Yes
14199,Ajith Mishra,ajith.mishra14199@company.com,44,Female,Chennai,Sales,Manager,73322,7,2,3,22,No,No,Yes
14200,Preethi Dubey,preethi.dubey14200@company.com,57,Female,Hyderabad,HR,Developer,110458,13,5,3,4,Yes,Yes,No
14201,Shalini Das,shalini.das14201@company.com,52,Male,Chennai,Marketing,Analyst,100608,16,3,1,11,No,No,Yes
14202,Aarti Tomar,aarti.tomar14202@company.com,45,Male,Delhi,Marketing,Executive,171193,19,5,1,32,No,No,Yes
14203,Karthik Menon,karthik.menon14203@company.com,41,Female,Chennai,HR,Team Lead,59577,2,5,5,23,No,Yes,No
14204,Balaji Yadav,balaji.yadav14204@company.com,43,Female,Bangalore,Marketing,Executive,133630,22,5,3,11,No,No,No
14205,Priya Dubey,priya.dubey14205@company.com,25,Male,Delhi,Operations,Developer,66605,25,2,2,23,No,No,Yes
14206,Vamsi Chaudhary,vamsi.chaudhary14206@company.com,45,Male,Delhi,Finance,Developer,32790,22,2,5,12,No,No,Yes
14207,Pooja Das,pooja.das14207@company.com,53,Female,Hyderabad,Operations,Executive,90213,4,1,5,6,No,No,Yes
14208,Akhil Gupta,akhil.gupta14208@company.com,33,Male,Mumbai,HR,Team Lead,122868,0,5,4,35,No,No,No
14209,Gopi Bedi,gopi.bedi14209@company.com,50,Male,Hyderabad,Sales,Consultant,40212,15,2,5,1,No,No,Yes
14210,Santosh Iyer,santosh.iyer14210@company.com,34,Female,Chennai,Operations,Executive,102028,6,2,5,17,No,No,Yes
14211,Monika Saxena,monika.saxena14211@company.com,35,Female,Bangalore,Operations,Executive,144636,10,3,2,17,No,No,Yes
14212,Pradeep Kamble,pradeep.kamble14212@company.com,30,Female,Mumbai,Sales,Consultant,134926,21,2,1,33,No,No,Yes
14213,Nandhini Shetty,nandhini.shetty14213@company.com,33,Male,Bangalore,Operations,Developer,172867,19,3,3,18,No,No,No
14214,Vaishnavi Singh,vaishnavi.singh14214@company.com,56,Male,Hyderabad,Sales,Team Lead,49107,14,3,2,28,Yes,No,Yes
14215,Kavya Naidu,kavya.naidu14215@company.com,37,Male,Mumbai,Operations,Analyst,117399,11,1,2,18,No,Yes,Yes
14216,Madhu Babu,madhu.babu14216@company.com,48,Male,Mumbai,Sales,Manager,26309,5,4,1,2,No,No,Yes
14217,Shravya Joshi,shravya.joshi14217@company.com,55,Female,Hyderabad,Marketing,Consultant,125469,23,5,1,22,Yes,Yes,Yes
14218,Tarun Gupta,tarun.gupta14218@company.com,23,Female,Bangalore,IT,Manager,104579,5,5,4,17,No,Yes,No
14219,Deeksha Verma,deeksha.verma14219@company.com,37,Male,Mumbai,HR,Consultant,115285,3,3,5,3,No,No,No
14220,Chaitra Iyer,chaitra.iyer14220@company.com,37,Male,Pune,IT,Analyst,152505,12,4,1,3,No,Yes,Yes
14221,Yash Rana,yash.rana14221@company.com,39,Male,Bangalore,Finance,Analyst,93405,21,1,3,18,No,No,Yes
14222,Srikanth Soni,srikanth.soni14222@company.com,30,Male,Bangalore,Sales,Team Lead,64089,3,5,3,3,No,No,No
14223,Ishita Rawat,ishita.rawat14223@company.com,42,Female,Pune,Sales,Analyst,33883,10,1,3,29,No,No,Yes
14224,Janani Tiwari,janani.tiwari14224@company.com,40,Female,Hyderabad,Operations,Developer,43445,17,2,2,13,Yes,No,Yes
14225,Ajay Ghosh,ajay.ghosh14225@company.com,36,Male,Mumbai,Marketing,Analyst,33165,15,5,1,6,Yes,No,Yes
14226,Sandeep Bhardwaj,sandeep.bhardwaj14226@company.com,28,Male,Mumbai,IT,Manager,155886,18,2,3,9,Yes,Yes,Yes
14227,Amrita Tripathi,amrita.tripathi14227@company.com,31,Male,Hyderabad,Operations,Analyst,124646,1,2,4,11,No,Yes,Yes
14228,Soumya Jain,soumya.jain14228@company.com,24,Male,Delhi,Marketing,Team Lead,47962,22,4,4,28,Yes,No,No
14229,Monika Soni,monika.soni14229@company.com,46,Male,Bangalore,Finance,Manager,162317,13,4,2,39,Yes,No,Yes
14230,Siddharth Deshmukh,siddharth.deshmukh14230@company.com,47,Female,Mumbai,Operations,Manager,109953,12,5,4,4,No,No,No
14231,Abhishek Talwar,abhishek.talwar14231@company.com,23,Female,Bangalore,Marketing,Consultant,43879,11,2,5,25,No,No,Yes
14232,Meera Malhotra,meera.malhotra14232@company.com,53,Female,Mumbai,HR,Executive,103307,23,5,1,19,No,Yes,Yes
14233,Vaishnavi Banerjee,vaishnavi.banerjee14233@company.com,54,Male,Mumbai,Operations,Team Lead,176395,18,5,3,2,No,No,No
14234,Radhika Deshmukh,radhika.deshmukh14234@company.com,44,Male,Delhi,Marketing,Team Lead,135267,1,3,5,9,No,No,No
14235,Bharath Bansal,bharath.bansal14235@company.com,35,Female,Pune,Operations,Developer,113803,10,3,5,10,No,No,No
14236,Rakesh Talwar,rakesh.talwar14236@company.com,45,Male,Delhi,Operations,Manager,164886,7,2,1,8,No,Yes,Yes
14237,Soumya Bhardwaj,soumya.bhardwaj14237@company.com,51,Female,Pune,Marketing,Executive,95891,4,1,1,12,Yes,No,Yes
14238,Krithi Thakur,krithi.thakur14238@company.com,27,Female,Delhi,Finance,Team Lead,92541,10,4,5,23,No,No,No
14239,Rakesh Kumar,rakesh.kumar14239@company.com,28,Female,Bangalore,Finance,Developer,26790,14,5,2,6,No,Yes,Yes
14240,Naresh Reddy,naresh.reddy14240@company.com,40,Female,Pune,Operations,Executive,63715,21,2,4,21,No,Yes,Yes
14241,Krithi Kapoor,krithi.kapoor14241@company.com,45,Male,Mumbai,Sales,Consultant,52281,2,1,2,19,Yes,No,Yes
14242,Alok Vyas,alok.vyas14242@company.com,56,Female,Pune,Finance,Executive,91925,20,4,1,11,No,No,Yes
14243,Namrata Mehta,namrata.mehta14243@company.com,60,Female,Pune,Finance,Manager,109646,0,5,4,33,Yes,No,Yes
14244,Shilpa Pawar,shilpa.pawar14244@company.com,33,Male,Hyderabad,Sales,Manager,28181,19,4,4,27,No,No,No
14245,Rohan Agarwal,rohan.agarwal14245@company.com,38,Male,Mumbai,Operations,Manager,84842,0,1,1,7,No,No,Yes
14246,Venkat Nigam,venkat.nigam14246@company.com,34,Female,Pune,Sales,Executive,157044,17,5,5,36,No,No,No
14247,Manoj Bedi,manoj.bedi14247@company.com,54,Male,Mumbai,Finance,Consultant,100887,24,2,1,7,Yes,No,Yes
14248,Ajay Reddy,ajay.reddy14248@company.com,38,Female,Mumbai,IT,Analyst,151811,5,3,5,26,No,Yes,No
14249,Pooja Menon,pooja.menon14249@company.com,31,Female,Bangalore,Finance,Team Lead,117281,15,5,2,10,No,No,Yes
14250,Monika Gupta,monika.gupta14250@company.com,56,Male,Pune,Operations,Consultant,60706,14,5,2,6,Yes,No,Yes
14251,Madhavi Bhardwaj,madhavi.bhardwaj14251@company.com,56,Male,Chennai,Operations,Executive,140628,7,5,2,23,Yes,No,Yes
14252,Varun Singh,varun.singh14252@company.com,55,Female,Chennai,IT,Consultant,100378,2,5,2,38,No,No,Yes
14253,Mamatha Kapoor,mamatha.kapoor14253@company.com,42,Female,Hyderabad,Operations,Analyst,81190,16,4,1,21,No,No,Yes
14254,Krithi Dubey,krithi.dubey14254@company.com,23,Female,Pune,Marketing,Analyst,128862,17,1,3,31,No,Yes,Yes
14255,Amrita Banerjee,amrita.banerjee14255@company.com,48,Male,Hyderabad,Operations,Executive,72557,6,2,4,17,Yes,No,Yes
14256,Preethi Rawat,preethi.rawat14256@company.com,60,Male,Hyderabad,IT,Manager,77672,25,4,1,9,Yes,Yes,Yes
14257,Gopi Menon,gopi.menon14257@company.com,29,Female,Hyderabad,Finance,Executive,123179,7,3,2,12,No,Yes,Yes
14258,Ajith Mishra,ajith.mishra14258@company.com,59,Female,Hyderabad,IT,Consultant,33056,10,5,5,28,No,No,No
14259,Rakesh Dubey,rakesh.dubey14259@company.com,55,Male,Chennai,Finance,Consultant,167974,3,2,2,39,No,No,Yes
14260,Santosh Patel,santosh.patel14260@company.com,22,Male,Pune,IT,Consultant,146951,0,4,1,33,No,No,Yes
14261,Chaitra Babu,chaitra.babu14261@company.com,26,Female,Pune,IT,Analyst,52278,16,5,5,21,No,No,No
14262,Trisha Deshmukh,trisha.deshmukh14262@company.com,39,Female,Chennai,IT,Manager,172473,5,1,1,35,No,Yes,Yes
14263,Pooja Talwar,pooja.talwar14263@company.com,29,Male,Pune,Marketing,Analyst,148209,10,5,3,13,No,No,No
14264,Monika Tiwari,monika.tiwari14264@company.com,54,Male,Bangalore,HR,Executive,130421,25,2,4,1,No,No,Yes
14265,Preethi Rana,preethi.rana14265@company.com,39,Female,Pune,Operations,Analyst,154259,13,1,5,1,No,No,Yes
14266,Monika Kulkarni,monika.kulkarni14266@company.com,51,Male,Mumbai,Marketing,Manager,112564,16,3,2,11,No,No,Yes
14267,Chaitra Bansal,chaitra.bansal14267@company.com,22,Female,Pune,Marketing,Manager,168765,2,2,4,5,No,No,Yes
14268,Santosh Mehta,santosh.mehta14268@company.com,28,Female,Chennai,Marketing,Manager,119362,16,3,1,2,Yes,Yes,Yes
14269,Rakesh Kumar,rakesh.kumar14269@company.com,39,Female,Bangalore,HR,Developer,150916,12,4,5,9,Yes,No,No
14270,Amrita Bansal,amrita.bansal14270@company.com,23,Female,Hyderabad,HR,Manager,163944,23,4,2,37,No,No,Yes
14271,Keerthi Singh,keerthi.singh14271@company.com,53,Female,Bangalore,HR,Consultant,139572,20,3,1,1,No,No,Yes
14272,Aarti Kapoor,aarti.kapoor14272@company.com,46,Male,Pune,Finance,Executive,101059,15,2,5,31,No,Yes,Yes
14273,Krithi Pandey,krithi.pandey14273@company.com,49,Male,Mumbai,Operations,Team Lead,85583,8,4,3,4,No,No,No
14274,Komal Rawat,komal.rawat14274@company.com,30,Female,Delhi,Operations,Developer,164281,10,3,4,15,No,Yes,No
14275,Vijay Chatterjee,vijay.chatterjee14275@company.com,33,Female,Pune,Sales,Consultant,67182,21,1,2,32,No,No,Yes
14276,Teja Patel,teja.patel14276@company.com,34,Female,Mumbai,Sales,Team Lead,48735,4,3,1,2,Yes,No,Yes
14277,Venkat Nigam,venkat.nigam14277@company.com,35,Female,Mumbai,Sales,Analyst,28409,16,2,2,27,No,No,Yes
14278,Nisha Sethi,nisha.sethi14278@company.com,39,Female,Bangalore,Operations,Developer,70745,18,1,5,37,No,No,Yes
14279,Shilpa Pawar,shilpa.pawar14279@company.com,25,Male,Delhi,Sales,Analyst,26207,10,1,5,40,No,No,Yes
14280,Sangeetha Gowda,sangeetha.gowda14280@company.com,49,Female,Pune,HR,Manager,105665,2,1,3,33,No,No,Yes
14281,Ajith Talwar,ajith.talwar14281@company.com,46,Male,Pune,HR,Team Lead,121595,16,1,5,8,No,No,Yes
14282,Satish Pillai,satish.pillai14282@company.com,60,Male,Chennai,Sales,Executive,87775,17,3,1,24,No,No,Yes
14283,Hari Reddy,hari.reddy14283@company.com,38,Female,Hyderabad,Sales,Team Lead,126430,4,4,3,15,No,No,No
14284,Soumya Pawar,soumya.pawar14284@company.com,36,Female,Bangalore,Marketing,Manager,174945,22,1,5,3,Yes,No,Yes
14285,Harsha Kamble,harsha.kamble14285@company.com,24,Female,Delhi,Marketing,Manager,125037,17,5,1,14,No,No,Yes
14286,Disha Menon,disha.menon14286@company.com,43,Male,Pune,Marketing,Analyst,128435,7,1,5,36,No,No,Yes
14287,Nitin Gowda,nitin.gowda14287@company.com,36,Male,Pune,Marketing,Team Lead,178601,11,5,5,38,Yes,Yes,No
14288,Ajay Kohli,ajay.kohli14288@company.com,51,Male,Chennai,HR,Developer,112819,3,1,2,23,No,No,Yes
14289,Gayathri Khanna,gayathri.khanna14289@company.com,43,Male,Delhi,Sales,Consultant,36549,1,4,5,5,No,No,No
14290,Harini Malhotra,harini.malhotra14290@company.com,47,Female,Pune,Marketing,Executive,33210,23,2,4,28,No,No,Yes
14291,Uday Kamble,uday.kamble14291@company.com,45,Male,Bangalore,IT,Executive,178900,20,4,2,30,Yes,No,Yes
14292,Bhavya Nair,bhavya.nair14292@company.com,59,Female,Mumbai,Sales,Team Lead,174986,10,4,1,6,No,No,Yes
14293,Lavanya Vyas,lavanya.vyas14293@company.com,42,Male,Hyderabad,Marketing,Developer,139926,20,4,4,23,Yes,No,No
14294,Shalini Kamble,shalini.kamble14294@company.com,22,Male,Chennai,Marketing,Consultant,163020,6,2,4,27,No,No,Yes
14295,Pallavi Ghosh,pallavi.ghosh14295@company.com,48,Male,Hyderabad,Operations,Manager,156843,14,4,1,8,No,No,Yes
14296,Gopi Gowda,gopi.gowda14296@company.com,26,Female,Bangalore,Marketing,Executive,144939,10,4,3,23,No,No,No
14297,Aniket Joshi,aniket.joshi14297@company.com,58,Female,Chennai,IT,Executive,49597,3,4,5,10,No,No,No
14298,Kavya Sethi,kavya.sethi14298@company.com,23,Female,Delhi,Finance,Manager,148724,5,1,5,14,Yes,No,Yes
14299,Kavya Tomar,kavya.tomar14299@company.com,47,Male,Bangalore,Marketing,Consultant,129610,21,4,1,21,No,No,Yes
14300,Sangeetha Pawar,sangeetha.pawar14300@company.com,45,Male,Delhi,Sales,Executive,157231,1,2,5,38,No,No,Yes
14301,Amar Nair,amar.nair14301@company.com,40,Male,Pune,HR,Executive,165984,16,2,2,16,No,No,Yes
14302,Lavanya Tripathi,lavanya.tripathi14302@company.com,48,Male,Bangalore,Finance,Manager,58972,13,1,5,12,No,Yes,Yes
14303,Bhavana Joshi,bhavana.joshi14303@company.com,54,Male,Bangalore,Sales,Consultant,176627,24,5,2,18,Yes,No,Yes
14304,Nitin Malhotra,nitin.malhotra14304@company.com,24,Male,Hyderabad,Operations,Developer,27145,20,1,1,40,No,No,Yes
14305,Shravya Shukla,shravya.shukla14305@company.com,23,Female,Bangalore,Finance,Manager,71902,13,1,3,36,No,Yes,Yes
14306,Trisha Reddy,trisha.reddy14306@company.com,21,Male,Delhi,IT,Analyst,175777,1,2,1,38,No,No,Yes
14307,Anand Varma,anand.varma14307@company.com,32,Male,Chennai,Operations,Developer,84991,15,2,4,33,Yes,No,Yes
14308,Disha Chatterjee,disha.chatterjee14308@company.com,41,Female,Bangalore,HR,Analyst,31147,4,1,1,32,No,No,Yes
14309,Vamsi Rana,vamsi.rana14309@company.com,50,Female,Pune,Sales,Analyst,119616,20,5,4,3,No,Yes,No
14310,Vikram Jain,vikram.jain14310@company.com,37,Female,Pune,Operations,Manager,32206,24,4,2,3,No,No,Yes
14311,Meera Iyer,meera.iyer14311@company.com,38,Female,Bangalore,Marketing,Consultant,149354,4,3,2,22,Yes,No,Yes
14312,Aniket Rawat,aniket.rawat14312@company.com,49,Female,Bangalore,IT,Manager,152918,24,5,5,7,Yes,No,No
14313,Ananya Kamble,ananya.kamble14313@company.com,47,Female,Delhi,Operations,Executive,111249,0,4,1,37,No,No,Yes
14314,Pallavi Varma,pallavi.varma14314@company.com,52,Male,Delhi,Sales,Developer,175833,24,1,5,23,No,No,Yes
14315,Santosh Tomar,santosh.tomar14315@company.com,35,Male,Bangalore,Finance,Analyst,150107,9,2,4,29,Yes,Yes,Yes
14316,Amrita Tiwari,amrita.tiwari14316@company.com,41,Male,Hyderabad,Operations,Developer,84621,17,3,5,40,No,No,No
14317,Ananya Bedi,ananya.bedi14317@company.com,33,Male,Hyderabad,Marketing,Consultant,61427,1,5,1,23,Yes,No,Yes
14318,Deeksha Kohli,deeksha.kohli14318@company.com,23,Female,Bangalore,Finance,Team Lead,55084,19,3,1,34,Yes,No,Yes
14319,Aniket Sethi,aniket.sethi14319@company.com,37,Male,Hyderabad,Marketing,Executive,163325,1,1,4,7,No,No,Yes
14320,Meera Sethi,meera.sethi14320@company.com,38,Male,Pune,Sales,Developer,92571,15,5,4,37,Yes,No,No
14321,Vijay Pawar,vijay.pawar14321@company.com,53,Male,Hyderabad,Marketing,Team Lead,75380,18,3,2,3,No,No,Yes
14322,Karthik Gupta,karthik.gupta14322@company.com,34,Female,Bangalore,Finance,Team Lead,52108,8,2,3,18,No,No,Yes
14323,Kiran Bhardwaj,kiran.bhardwaj14323@company.com,37,Female,Delhi,Finance,Developer,38918,16,2,5,6,No,No,Yes
14324,Ishita Dubey,ishita.dubey14324@company.com,58,Male,Delhi,IT,Developer,136068,21,5,2,4,No,Yes,Yes
14325,Rakesh Shukla,rakesh.shukla14325@company.com,23,Male,Pune,Sales,Team Lead,132545,9,3,2,36,Yes,No,Yes
14326,Yash Talwar,yash.talwar14326@company.com,34,Female,Delhi,Finance,Consultant,94975,25,4,5,4,No,No,No
14327,Dinesh Varma,dinesh.varma14327@company.com,36,Female,Bangalore,IT,Analyst,162019,3,1,1,27,No,No,Yes
14328,Rajesh Verma,rajesh.verma14328@company.com,55,Male,Bangalore,Sales,Developer,65183,2,4,2,37,No,No,Yes
14329,Srikanth Varma,srikanth.varma14329@company.com,42,Female,Chennai,Marketing,Executive,125537,14,4,3,36,No,No,No
14330,Bhavana Rao,bhavana.rao14330@company.com,44,Male,Mumbai,Sales,Consultant,111865,12,5,1,26,Yes,No,Yes
14331,Harsha Solanki,harsha.solanki14331@company.com,56,Female,Pune,HR,Developer,137688,19,5,2,38,No,No,Yes
14332,Shiva Arora,shiva.arora14332@company.com,35,Female,Hyderabad,Finance,Manager,113442,9,4,2,37,No,No,Yes
14333,Yamini Nair,yamini.nair14333@company.com,60,Male,Chennai,HR,Consultant,152999,14,1,3,38,Yes,No,Yes
14334,Varun Rastogi,varun.rastogi14334@company.com,36,Female,Pune,IT,Manager,73250,20,5,2,8,Yes,No,Yes
14335,Kiran Tripathi,kiran.tripathi14335@company.com,25,Male,Delhi,Finance,Consultant,113069,4,4,3,15,No,No,No
14336,Hari Pawar,hari.pawar14336@company.com,43,Male,Delhi,Finance,Executive,76322,0,2,2,36,No,No,Yes
14337,Priya Kamble,priya.kamble14337@company.com,26,Male,Mumbai,HR,Executive,94627,17,4,1,27,No,No,Yes
14338,Bhavana Gowda,bhavana.gowda14338@company.com,47,Male,Bangalore,Marketing,Team Lead,111342,1,2,2,7,Yes,No,Yes
14339,Amit Singh,amit.singh14339@company.com,59,Male,Chennai,Operations,Developer,112824,18,3,4,40,No,No,No
14340,Mamatha Ghosh,mamatha.ghosh14340@company.com,46,Female,Mumbai,Operations,Manager,158541,5,4,2,17,Yes,No,Yes
14341,Monika Mishra,monika.mishra14341@company.com,21,Female,Hyderabad,Marketing,Consultant,26560,20,4,5,25,No,No,No
14342,Trisha Verma,trisha.verma14342@company.com,48,Male,Bangalore,IT,Team Lead,121143,6,2,3,28,No,No,Yes
14343,Deeksha Chaudhary,deeksha.chaudhary14343@company.com,21,Female,Mumbai,Sales,Developer,165099,12,5,1,18,Yes,No,Yes
14344,Satish Tiwari,satish.tiwari14344@company.com,49,Male,Hyderabad,Operations,Manager,120502,2,2,3,39,Yes,No,Yes
14345,Lavanya Dubey,lavanya.dubey14345@company.com,34,Male,Chennai,IT,Executive,175893,20,1,2,35,No,No,Yes
14346,Hemanth Nigam,hemanth.nigam14346@company.com,58,Female,Hyderabad,HR,Manager,35472,12,2,3,25,Yes,No,Yes
14347,Harsha Chatterjee,harsha.chatterjee14347@company.com,56,Female,Bangalore,Sales,Manager,164992,10,1,5,6,Yes,No,Yes
14348,Vinay Banerjee,vinay.banerjee14348@company.com,42,Female,Hyderabad,IT,Manager,153838,16,4,2,21,No,No,Yes
14349,Mukesh Joshi,mukesh.joshi14349@company.com,28,Male,Delhi,Marketing,Executive,135395,5,1,5,37,No,Yes,Yes
14350,Kiran Gowda,kiran.gowda14350@company.com,31,Female,Delhi,IT,Developer,27099,14,1,1,32,No,Yes,Yes
14351,Pooja Shukla,pooja.shukla14351@company.com,32,Female,Chennai,Sales,Developer,113392,4,4,5,26,No,No,No
14352,Chaitra Mehta,chaitra.mehta14352@company.com,54,Female,Bangalore,HR,Developer,58172,5,3,1,23,Yes,No,Yes
14353,Kavya Banerjee,kavya.banerjee14353@company.com,39,Male,Mumbai,IT,Developer,29376,1,4,2,30,No,No,Yes
14354,Vaishnavi Malhotra,vaishnavi.malhotra14354@company.com,51,Male,Hyderabad,Sales,Analyst,111027,7,5,3,25,No,Yes,No
14355,Rohan Dubey,rohan.dubey14355@company.com,53,Female,Pune,HR,Consultant,54481,11,2,2,5,Yes,Yes,Yes
14356,Janani Chatterjee,janani.chatterjee14356@company.com,56,Female,Pune,HR,Executive,142890,19,4,5,25,No,No,No
14357,Vinay Ghosh,vinay.ghosh14357@company.com,58,Female,Mumbai,Finance,Analyst,152431,9,4,4,2,Yes,No,No
14358,Aarti Reddy,aarti.reddy14358@company.com,28,Female,Bangalore,Marketing,Team Lead,145771,5,3,1,27,No,No,Yes
14359,Aniket Chowdary,aniket.chowdary14359@company.com,36,Male,Hyderabad,Sales,Manager,91745,0,3,4,38,No,No,No
14360,Janani Tiwari,janani.tiwari14360@company.com,32,Female,Pune,Sales,Developer,77891,12,2,2,36,No,Yes,Yes
14361,Aniket Rao,aniket.rao14361@company.com,24,Female,Chennai,IT,Executive,138645,23,1,2,19,No,No,Yes
14362,Shalini Soni,shalini.soni14362@company.com,41,Female,Chennai,Finance,Team Lead,100166,12,1,2,6,Yes,No,Yes
14363,Ajith Bhardwaj,ajith.bhardwaj14363@company.com,52,Female,Mumbai,Operations,Analyst,111117,17,2,3,20,No,No,Yes
